"user_id","screen_name","Tipo_organismo","database","url_path","Tipo_organismo_2","Interbloque","diputado_bloque","description","profile_image_url","name","followers_count","image"
"164335332","gracielaocana","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Diputada Nacional. Presidenta de @confianzapubli. Me dicen la hormiguita 🐜 Lucho #ContraLaCorrupción","http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_normal.jpg","Graciela Ocaña","264283","<img src="" http://pbs.twimg.com/profile_images/885989964722429952/17BWJhux_normal.jpg "" height=""52""></img>"
"180392548","hernanberisso","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Diputado Nacional por PRO @juntoscambioar 🇦🇷 Liberal #EstaryHacer.","http://pbs.twimg.com/profile_images/1266767570952208386/H8OoHCU7_normal.jpg","Hernan Berisso","6565","<img src="" http://pbs.twimg.com/profile_images/1266767570952208386/H8OoHCU7_normal.jpg "" height=""52""></img>"
"201924584","Beatriz_AvilaOK","HCDN","HCDN_OTRXS_db"," ","TODXS","OTRXS","PARTIDO POR LA JUSTICIA SOCIAL","Diputada Nacional - Partido por la Justicia Social de Tucumán -   Madre de 4 hijos y orgullosamente tucumana.","http://pbs.twimg.com/profile_images/1332426434133061639/8aWlMN4t_normal.jpg","Beatriz Avila","5747","<img src="" http://pbs.twimg.com/profile_images/1332426434133061639/8aWlMN4t_normal.jpg "" height=""52""></img>"
"481432211","MalenaMassa","PEN","PEN_db"," ","TODXS",NA,NA,"Mamá de Mili y Toto. Compañera de Sergio. Peronista. Presidenta de @AySA_Oficial Verdad/Justicia/Lealtad/Amor, mis principios. Me agredís, te bloqueo.","http://pbs.twimg.com/profile_images/1376599958850256902/1hW8BOya_normal.jpg","Malena Galmarini","127163","<img src="" http://pbs.twimg.com/profile_images/1376599958850256902/1hW8BOya_normal.jpg "" height=""52""></img>"
"281180560","guillermosnopek","HSN","HCSN_db"," ","TODXS",NA,NA,"Jujeño, abogado, con pasión y entrega por Jujuy.","http://pbs.twimg.com/profile_images/1125384312491335681/GqDg83xb_normal.jpg","Guillermo Snopek","4709","<img src="" http://pbs.twimg.com/profile_images/1125384312491335681/GqDg83xb_normal.jpg "" height=""52""></img>"
"196340158","JulioDeVido","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Ministro de Planificación Federal de Néstor y Cristina Kirchner. Perseguido por el régimen macrista. Militante peronista. Libertad a los presos políticos.","http://pbs.twimg.com/profile_images/517046223358808064/UaSdZ6qc_normal.jpeg","Julio De Vido","85008","<img src="" http://pbs.twimg.com/profile_images/517046223358808064/UaSdZ6qc_normal.jpeg "" height=""52""></img>"
"105976753","alejandrojg","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Diputado Nacional por la Ciudad Autónoma de Buenos Aires. Mandato 2017/2021. Abogado.","http://pbs.twimg.com/profile_images/940386987474935808/FYyX8pQQ_normal.jpg","Alejandro García","7269","<img src="" http://pbs.twimg.com/profile_images/940386987474935808/FYyX8pQQ_normal.jpg "" height=""52""></img>"
"1112359789","alfredodeangeli","HSN","HCSN_db"," ","TODXS",NA,NA,"Entrerriano. Senador Nacional electo. Sexto de 10 hermanos. Fanático del folklore y la historia argentina. #JuntosPorElCambio","http://pbs.twimg.com/profile_images/1256253244789215238/DV8jVSmd_normal.jpg","Alfredo de Angeli","34207","<img src="" http://pbs.twimg.com/profile_images/1256253244789215238/DV8jVSmd_normal.jpg "" height=""52""></img>"
"187566169","EdgardoKueider","HSN","HCSN_db"," ","TODXS",NA,NA,"Senador de la Nación.","http://pbs.twimg.com/profile_images/1380511481662431236/Lb-lIF8-_normal.png","Edgardo Kueider","4728","<img src="" http://pbs.twimg.com/profile_images/1380511481662431236/Lb-lIF8-_normal.png "" height=""52""></img>"
"913089361599754240","GuilloCarnaghi","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Diputado Nacional por Neuquén. Frente de Tod☀️s - Partido Justicialista.","http://pbs.twimg.com/profile_images/1310248379964895234/OSu5qdLZ_normal.jpg","Guillermo Carnaghi","697","<img src="" http://pbs.twimg.com/profile_images/1310248379964895234/OSu5qdLZ_normal.jpg "" height=""52""></img>"
"8565932","Sabbatella","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Kirchnerista. Feminista. Presidente nacional de Nuevo Encuentro. Presidente de @acumarriachuelo","http://pbs.twimg.com/profile_images/1375061307234385924/kALXexQP_normal.jpg","Martín Sabbatella","319518","<img src="" http://pbs.twimg.com/profile_images/1375061307234385924/kALXexQP_normal.jpg "" height=""52""></img>"
"182925466","FilmusDaniel","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Secretario de Malvinas, Antártida y Atlántico Sur de la @CancilleriaARG. Ex ministro de Educación. Sociólogo. Profesor de la UBA. Hincha de @SanLorenzo.","http://pbs.twimg.com/profile_images/1005855155894521858/Wo_RaZPp_normal.jpg","Daniel Filmus","364712","<img src="" http://pbs.twimg.com/profile_images/1005855155894521858/Wo_RaZPp_normal.jpg "" height=""52""></img>"
"2695665061","Pablo_Torello","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Productor agropecuario. Diputado de la Nación por la Provincia de Buenos Aires 
#PRO #JuntosPorElCambio 💪 🇦🇷","http://pbs.twimg.com/profile_images/1300966475956719616/KxyCJNJw_normal.jpg","Pablo Torello","17418","<img src="" http://pbs.twimg.com/profile_images/1300966475956719616/KxyCJNJw_normal.jpg "" height=""52""></img>"
"37494271","gcba","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Twitter oficial del Gobierno de la Ciudad Autónoma de Buenos Aires","http://pbs.twimg.com/profile_images/1371295136920043521/JbARImuX_normal.jpg","Buenos Aires Ciudad 🙎🏻‍♂️↔️🙍🏻‍♀️","1893182","<img src="" http://pbs.twimg.com/profile_images/1371295136920043521/JbARImuX_normal.jpg "" height=""52""></img>"
"171650522","CancilleriaARG","PEN","PEN_db"," ","TODXS",NA,NA,"Bienvenidos al Ministerio de Relaciones Exteriores, Comercio Internacional y Culto de la República Argentina | 🇦🇷 Canciller @felipe_sola","http://pbs.twimg.com/profile_images/1387404561246265345/SyF50doH_normal.jpg","Cancillería Argentina 🇦🇷","260974","<img src="" http://pbs.twimg.com/profile_images/1387404561246265345/SyF50doH_normal.jpg "" height=""52""></img>"
"277742031","MarioFiad","HSN","HCSN_db"," ","TODXS",NA,NA,"Senador Nacional defendiendo un proyecto de paz, unión y trabajo.","http://pbs.twimg.com/profile_images/378800000436237715/62a33e1fc9d6291ed8ceb69757b29bab_normal.jpeg","Mario Fiad","11847","<img src="" http://pbs.twimg.com/profile_images/378800000436237715/62a33e1fc9d6291ed8ceb69757b29bab_normal.jpeg "" height=""52""></img>"
"114582574","UCRNacional","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Cuenta oficial del Comité Nacional de la UCR. Nuestro presidente es @AlfredoCornejo. Llevamos 129 años trabajando por los ideales de igualdad y libertad.","http://pbs.twimg.com/profile_images/1277624728358981639/uJ95UBL3_normal.jpg","Unión Cívica Radical","71609","<img src="" http://pbs.twimg.com/profile_images/1277624728358981639/uJ95UBL3_normal.jpg "" height=""52""></img>"
"201825904","JnmLopez","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","COALICION CIVICA","Diputado Nacional - Presidente del bloque Coalición Cívica - Abogado.","http://pbs.twimg.com/profile_images/1213486525155028998/nE-XsEfp_normal.jpg","Juan Manuel López","23059","<img src="" http://pbs.twimg.com/profile_images/1213486525155028998/nE-XsEfp_normal.jpg "" height=""52""></img>"
"428703285","JuanPabloBiondi","PEN","PEN_db"," ","TODXS",NA,NA,"Secretario de Comunicación y Prensa de la Presidencia argentina 🇦🇷","http://pbs.twimg.com/profile_images/1183151987833081858/WFIcpYOB_normal.jpg","Juan Pablo Biondi","19720","<img src="" http://pbs.twimg.com/profile_images/1183151987833081858/WFIcpYOB_normal.jpg "" height=""52""></img>"
"352658764","MarianStil","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","COALICION CIVICA","Abogada UBA, apoderada y miembro integrante de la @CCAri_ok. Diputada nacional período 2019/2023 por @BAProvincia #JuntosPorElCambio","http://pbs.twimg.com/profile_images/1376087526381871105/-_b-khKK_normal.jpg","Mariana Stilman","3458","<img src="" http://pbs.twimg.com/profile_images/1376087526381871105/-_b-khKK_normal.jpg "" height=""52""></img>"
"69113673","anibarra","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Presidente del FPP. Fui dos veces Jefe de Gobierno, Legislador, Convencional Constituyente nacional y de CABA y Fiscal Federal. https://t.co/bIHc0oujae","http://pbs.twimg.com/profile_images/1034062300733485056/Yto3XqEO_normal.jpg","Aníbal Ibarra","73887","<img src="" http://pbs.twimg.com/profile_images/1034062300733485056/Yto3XqEO_normal.jpg "" height=""52""></img>"
"65360466","PartidoObrero","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Partido Obrero de Argentina (cuenta oficial) Integrante del Frente de Izquierda y de los Trabajadores","http://pbs.twimg.com/profile_images/1041712502260817924/I6mgFMkh_normal.jpg","Partido Obrero","36255","<img src="" http://pbs.twimg.com/profile_images/1041712502260817924/I6mgFMkh_normal.jpg "" height=""52""></img>"
"138814032","CFKArgentina","PEN","PEN_db"," ","TODXS",NA,NA,"Militante peronista. Vicepresidenta de la República Argentina. 2 veces Presidenta mandato cumplido 🇦🇷","http://pbs.twimg.com/profile_images/1112014698/foto6-3.jpg_1__normal.jpg","Cristina Kirchner","5971916","<img src="" http://pbs.twimg.com/profile_images/1112014698/foto6-3.jpg_1__normal.jpg "" height=""52""></img>"
"2730118150","DipRoxanaReyes","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Abogada- Diputada Nacional @UCRSantaCruz","http://pbs.twimg.com/profile_images/1325934255655018496/z7O0Aj6j_normal.jpg","Roxana Reyes","4357","<img src="" http://pbs.twimg.com/profile_images/1325934255655018496/z7O0Aj6j_normal.jpg "" height=""52""></img>"
"879871299904000002","Fede_FagioliOK","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Diputado Nacional @FrenteDeTodos
Referente del @ftepatriagrande
Militante de @mpnuestramerica 
UTEP
#AlmiranteBrown","http://pbs.twimg.com/profile_images/1224314144318545920/hNVVjd07_normal.jpg","Federico Fagioli","7061","<img src="" http://pbs.twimg.com/profile_images/1224314144318545920/hNVVjd07_normal.jpg "" height=""52""></img>"
"62584305","VMoralesGorleri","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Diputada Nacional por la Ciudad de Buenos Aires. Bloque PRO. Juntos por el Cambio.","http://pbs.twimg.com/profile_images/1347255284255907843/QcKAJZnw_normal.jpg","Victoria Morales Gorleri","15685","<img src="" http://pbs.twimg.com/profile_images/1347255284255907843/QcKAJZnw_normal.jpg "" height=""52""></img>"
"62619172","gladys_gonzalez","HSN","HCSN_db"," ","TODXS",NA,NA,"Senadora Nacional por la provincia de Buenos Aires. Presidenta de la Comisión de Ambiente y Desarrollo Sustentable. Juntos por el Cambio. Mis proyectos 👇🏼","http://pbs.twimg.com/profile_images/1367176969557856256/At-gdCXn_normal.jpg","Gladys Gonzalez","58921","<img src="" http://pbs.twimg.com/profile_images/1367176969557856256/At-gdCXn_normal.jpg "" height=""52""></img>"
"900818832125820929","RosaRosario06","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Diputada Nacional por la provincia de Chubut del partido Chubut Somos Todos.","http://pbs.twimg.com/profile_images/1113874925163565056/OGdtYpnK_normal.png","Rosa Rosario Muñoz💙","1320","<img src="" http://pbs.twimg.com/profile_images/1113874925163565056/OGdtYpnK_normal.png "" height=""52""></img>"
"594099941","MarisaUcedaOk","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Abogada laboralista. Nacional, popular, democrática y feminista. Diputada Nacional @FrenteDeTodos
Es con Tod☀️s  🇦🇷","http://pbs.twimg.com/profile_images/1273828778477793280/DA8QQorf_normal.jpg","Marisa Uceda","4224","<img src="" http://pbs.twimg.com/profile_images/1273828778477793280/DA8QQorf_normal.jpg "" height=""52""></img>"
"2830998061","GallegoPM","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","🇦🇷 Diputado Nacional por el @FrenteDeTodos y Secretario General del @Peronismo_PM ~ ✌🏽100% LEALTAD A @CFKArgentina","http://pbs.twimg.com/profile_images/800897459471974400/y6GDXad5_normal.jpg","Héctor Fernández","3638","<img src="" http://pbs.twimg.com/profile_images/800897459471974400/y6GDXad5_normal.jpg "" height=""52""></img>"
"2937218295","SergioGCasas","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Diputado Nacional por el @frentedetodos 











 Ex Gobernador de La Rioja 
 |Periodo 2015 - 2019|","http://pbs.twimg.com/profile_images/1173250646990098434/SMNXVMuP_normal.jpg","Sergio Casas","12918","<img src="" http://pbs.twimg.com/profile_images/1173250646990098434/SMNXVMuP_normal.jpg "" height=""52""></img>"
"879024609227665408","CostaAugusto9","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Ministro de Producción, Ciencia e Innovación Tecnológica de la Provincia de Buenos Aires. Fanático de @Velez. Economista (UBA). Padre de Amanda.","http://pbs.twimg.com/profile_images/914610177713860608/gYpBI9gl_normal.jpg","Augusto Costa","19999","<img src="" http://pbs.twimg.com/profile_images/914610177713860608/gYpBI9gl_normal.jpg "" height=""52""></img>"
"110043455","JesicaRey","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Ganar y no ganar no es lo mismo, pero ningún éxito inmuniza. // Ministra de Comunicación Pública del Gobierno de la Provincia de Buenos Aires.💚","http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg","Jesica Rey","6267","<img src="" http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg "" height=""52""></img>"
"416721882","andreshibarra","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Ex Vicejefe de Gabinete y ex Ministro de Modernización de la República Argentina","http://pbs.twimg.com/profile_images/1121524394524839936/2KZFrg7B_normal.png","Andrés Ibarra","44868","<img src="" http://pbs.twimg.com/profile_images/1121524394524839936/2KZFrg7B_normal.png "" height=""52""></img>"
"17429002","estebanbullrich","HSN","HCSN_db"," ","TODXS",NA,NA,"Senador Nacional por la Provincia de Buenos Aires. Casado con Uque y padre de 5. Hincha de River. 🇦🇷","http://pbs.twimg.com/profile_images/1341758698146967555/VGwesDJr_normal.jpg","Esteban Bullrich","588926","<img src="" http://pbs.twimg.com/profile_images/1341758698146967555/VGwesDJr_normal.jpg "" height=""52""></img>"
"247047815","fsuarezlastra","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Ahora diputado nacional UCR. Antes Intendente de la Ciudad de Bs.As.(1987-1989). Siempre Político y viñatero","http://pbs.twimg.com/profile_images/1254050403601256449/Yc4jrTEv_normal.jpg","Suarez Lastra","18173","<img src="" http://pbs.twimg.com/profile_images/1254050403601256449/Yc4jrTEv_normal.jpg "" height=""52""></img>"
"1154800460911579136","Gra_Landriscini","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Soy economista y diputada nacional por la provincia de Río Negro -Frente de Tod☀️s. Docente- investigadora UNCo/CONICET.","http://pbs.twimg.com/profile_images/1257317652105580546/mWxh3Yuq_normal.jpg","Susana Graciela Landriscini","748","<img src="" http://pbs.twimg.com/profile_images/1257317652105580546/mWxh3Yuq_normal.jpg "" height=""52""></img>"
"3167567897","FdeIzquierda","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Frente de Izquierda y de los Trabajadores","http://pbs.twimg.com/profile_images/1138872031984988160/afQKnnnz_normal.png","Frente de Izquierda","23984","<img src="" http://pbs.twimg.com/profile_images/1138872031984988160/afQKnnnz_normal.png "" height=""52""></img>"
"1175329843","SartoriDiegoH","HCDN","HCDN_UNIDFED_db"," ","TODXS","UNIDAD FEDERAL PARA EL DESARROLLO","FRENTE DE LA CONCORDIA MISIONERO","Diputado Nacional por Misiones","http://pbs.twimg.com/profile_images/1239553985490681856/HLmL0ZFp_normal.jpg","Diego H. Sartori","2150","<img src="" http://pbs.twimg.com/profile_images/1239553985490681856/HLmL0ZFp_normal.jpg "" height=""52""></img>"
"789856765","cuervotinelli","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Periodista, Productor de Contenidos,Conductor de TV, Presidente de @Laflia_ok , Presidente de @sanlorenzo, VicePresidente de @afa y Pte de @LigaAFA","http://pbs.twimg.com/profile_images/1049121801303941120/BIielr-X_normal.jpg","marcelo tinelli","10349763","<img src="" http://pbs.twimg.com/profile_images/1049121801303941120/BIielr-X_normal.jpg "" height=""52""></img>"
"196362385","MDSNacion","PEN","PEN_db"," ","TODXS",NA,NA,"Twitter oficial del Ministerio de Desarrollo Social de la República Argentina.","http://pbs.twimg.com/profile_images/1387405660715982851/pTm28IwB_normal.jpg","Ministerio de Desarrollo Social de la Nación","302871","<img src="" http://pbs.twimg.com/profile_images/1387405660715982851/pTm28IwB_normal.jpg "" height=""52""></img>"
"137810514","RandazzoF","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Los leales pueden disentir. Los obsecuentes siempre traicionan.","http://pbs.twimg.com/profile_images/870591326877884416/qhhVDnX7_normal.jpg","Florencio Randazzo","490509","<img src="" http://pbs.twimg.com/profile_images/870591326877884416/qhhVDnX7_normal.jpg "" height=""52""></img>"
"253368522","eugecatalfamo","HSN","HCSN_db"," ","TODXS",NA,NA,"Senadora Nacional por San Luis - Licenciada en Comunicación Social - Peronista ✌🏻","http://pbs.twimg.com/profile_images/1367225423663407105/Pq7ijz5a_normal.jpg","Eugenia Catalfamo","4212","<img src="" http://pbs.twimg.com/profile_images/1367225423663407105/Pq7ijz5a_normal.jpg "" height=""52""></img>"
"145685744","aliciakirchner","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Gobernadora de la Provincia de Santa Cruz Facebook oficial: https://t.co/IMTeOWZWU1","http://pbs.twimg.com/profile_images/893180093727596545/fbjhE6hu_normal.jpg","AK","299930","<img src="" http://pbs.twimg.com/profile_images/893180093727596545/fbjhE6hu_normal.jpg "" height=""52""></img>"
"205380227","magdysierra","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Militante Peronista, Arquitecta y de Racing✌. Jefa de Gabinete en @gestion_a.","http://pbs.twimg.com/profile_images/1297240737915064322/b7PShvkn_normal.jpg","Magdalena Sierra","9269","<img src="" http://pbs.twimg.com/profile_images/1297240737915064322/b7PShvkn_normal.jpg "" height=""52""></img>"
"879706780649082880","RicardoWellbach","HCDN","HCDN_UNIDFED_db"," ","TODXS","UNIDAD FEDERAL PARA EL DESARROLLO","FRENTE DE LA CONCORDIA MISIONERO","Diputado Nacional por la Provincia de MISIONES-  Partido Renovador Frente de la Concordia","http://pbs.twimg.com/profile_images/1350553998240186372/lMk7VfE1_normal.jpg","Ricardo Wellbach","5676","<img src="" http://pbs.twimg.com/profile_images/1350553998240186372/lMk7VfE1_normal.jpg "" height=""52""></img>"
"332543511","anabelfsagasti","HSN","HCSN_db"," ","TODXS",NA,NA,"Senadora Nacional por Mendoza. Vicepresidenta del Bloque del Frente de Tod☀️s-PJ. Presidenta del Partido Justicialista de Mendoza. Abogada.","http://pbs.twimg.com/profile_images/1266182981460414464/jPYwumH0_normal.jpg","Anabel Fernández Sagasti","48598","<img src="" http://pbs.twimg.com/profile_images/1266182981460414464/jPYwumH0_normal.jpg "" height=""52""></img>"
"157151068","carlavizzotti","PEN","PEN_db"," ","TODXS",NA,NA,"Ministra de Salud de la Nación https://t.co/CKJT1MPl6C","http://pbs.twimg.com/profile_images/1380952098255298566/Fz2ZEuSz_normal.jpg","Carla Vizzotti","97801","<img src="" http://pbs.twimg.com/profile_images/1380952098255298566/Fz2ZEuSz_normal.jpg "" height=""52""></img>"
"845696348","HectorBaldassi","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","PRO","Papá de Juli, Luli y Bauti 👧🏻👧🏻🧑🏻 De Río Ceballos y de Huracán de Córdoba 💚💛 Diputado Nacional. Pte Comisión de Deporte  🇦🇷 Ex árbitro internacional ⚽","http://pbs.twimg.com/profile_images/1356805636705640449/PgJEK9bP_normal.jpg","Héctor Baldassi","32464","<img src="" http://pbs.twimg.com/profile_images/1356805636705640449/PgJEK9bP_normal.jpg "" height=""52""></img>"
"306546830","NicoDujovne","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"","http://pbs.twimg.com/profile_images/816674762084798464/YJQMESUU_normal.jpg","Nicolas Dujovne","141494","<img src="" http://pbs.twimg.com/profile_images/816674762084798464/YJQMESUU_normal.jpg "" height=""52""></img>"
"332918283","Lozano_Claudio","PEN","PEN_db"," ","TODXS",NA,NA,"Dirigente Nac. de Unidad Popular, Coord. del Instituto de Pensamiento y Políticas Públicas y Director del Banco Nación. Te invito a conocer nuestro trabajo.","http://pbs.twimg.com/profile_images/1161630838813016066/juFpxoFp_normal.jpg","Claudio R. Lozano","36916","<img src="" http://pbs.twimg.com/profile_images/1161630838813016066/juFpxoFp_normal.jpg "" height=""52""></img>"
"1428139058","RomeroxSalta","HSN","HCSN_db"," ","TODXS",NA,NA,"Senador Nacional. Gobernador de Salta (1995-2007) 
Con el corazón siempre apuntando a mi tierra. Padre y abuelo.","http://pbs.twimg.com/profile_images/1144005369661919232/mK3EfvLC_normal.jpg","Juan Carlos Romero","9995","<img src="" http://pbs.twimg.com/profile_images/1144005369661919232/mK3EfvLC_normal.jpg "" height=""52""></img>"
"1475504383","SergioBerniArg","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Ministro de Seguridad de la Provincia de Buenos Aires 🇦🇷 República Argentina","http://pbs.twimg.com/profile_images/1219701975929032705/MfMPbgiB_normal.jpg","Sergio Berni","92157","<img src="" http://pbs.twimg.com/profile_images/1219701975929032705/MfMPbgiB_normal.jpg "" height=""52""></img>"
"259681081","AntonioBonfatti","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Médico. Presidente del Partido Socialista de la República Argentina.","http://pbs.twimg.com/profile_images/1107759867069120512/8wXgkK9w_normal.png","Antonio Bonfatti","83469","<img src="" http://pbs.twimg.com/profile_images/1107759867069120512/8wXgkK9w_normal.png "" height=""52""></img>"
"587699611","BuryaileRicardo","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Diputado Nacional por Formosa. Contador Público, productor agropecuario🐄👨‍🌾🚜, hincha de Boca🇸🇪. Ex Ministro de Agroindustria.","http://pbs.twimg.com/profile_images/1345122991785586690/LTO82R1t_normal.jpg","Ricardo Buryaile","39963","<img src="" http://pbs.twimg.com/profile_images/1345122991785586690/LTO82R1t_normal.jpg "" height=""52""></img>"
"90401187","CarolinaMoises","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Representante de Jujuy, de nuestra gente. 
Mamá de Victoria. Diputada Nacional.","http://pbs.twimg.com/profile_images/1362435317911986178/O_6JOso__normal.jpg","Carolina Moises","13516","<img src="" http://pbs.twimg.com/profile_images/1362435317911986178/O_6JOso__normal.jpg "" height=""52""></img>"
"998938602699743235","JimehLatorre","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Sanrafaelina - Diputada Nacional UCR por Mendoza","http://pbs.twimg.com/profile_images/1379135307770171408/A-fIQvd8_normal.jpg","Jimena Latorre","3503","<img src="" http://pbs.twimg.com/profile_images/1379135307770171408/A-fIQvd8_normal.jpg "" height=""52""></img>"
"299298402","dmvasco","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Desarrollista. Empresario textil. Presidente del @BICE_Arg. Dirigente de la Unión Industrial Argentina.","http://pbs.twimg.com/profile_images/1314621129873666050/7wYeIH4D_normal.jpg","Vasco de Mendiguren","31029","<img src="" http://pbs.twimg.com/profile_images/1314621129873666050/7wYeIH4D_normal.jpg "" height=""52""></img>"
"213156391","GracielaCamano","HCDN","HCDN_FEDERAL_db"," ","TODXS","FEDERAL","CONSENSO FEDERAL","Diputada Nacional , miembro del Consejo de la Magistratura Argentina 🇦🇷","http://pbs.twimg.com/profile_images/1357359391134121985/EBvNk4T0_normal.jpg","Graciela Camaño","23196","<img src="" http://pbs.twimg.com/profile_images/1357359391134121985/EBvNk4T0_normal.jpg "" height=""52""></img>"
"50445713","fabiojquetglas","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Mg. en Gestión de Ciudades | Director de la Maestría en Ciudades - UBA | Diputado Nacional por la provincia de Buenos Aires | @ucrnacional - @juntoscambioar","http://pbs.twimg.com/profile_images/1375130249919352839/I-Z-5fLl_normal.jpg","Fabio Quetglas","12909","<img src="" http://pbs.twimg.com/profile_images/1375130249919352839/I-Z-5fLl_normal.jpg "" height=""52""></img>"
"214217174","EnriqueeEstevez","HCDN","HCDN_FEDERAL_db"," ","TODXS","FEDERAL","SOCIALISTA","Diputado Nacional por la provincia de Santa Fe. Socialista y Reformista. Secretario General del @PSsantafe ✊🌹","http://pbs.twimg.com/profile_images/1154796423596130305/slOTs2bO_normal.jpg","Enrique Estévez","12495","<img src="" http://pbs.twimg.com/profile_images/1154796423596130305/slOTs2bO_normal.jpg "" height=""52""></img>"
"124222509","JulioGarro","PROVINCIAL","PROV_db"," ","TODXS",NA,NA,"Tengo 49 años. Papá de cuatro hijas y esposo de una mujer incondicional. Soy abogado e Intendente de La Plata.","http://pbs.twimg.com/profile_images/1249785477454012418/hr9Pm6G8_normal.jpg","Julio Garro","132903","<img src="" http://pbs.twimg.com/profile_images/1249785477454012418/hr9Pm6G8_normal.jpg "" height=""52""></img>"
"1004854039786545153","MartiarenaJoseL","HCDN","HCDN_FDT_db"," ","TODXS","FRENTE DE TODOS","FRENTE DE TODOS","Diputado Nacional Peronista por Jujuy","http://pbs.twimg.com/profile_images/1316533654642995201/4ylW07tY_normal.jpg","Jose Luis Martiarena","664","<img src="" http://pbs.twimg.com/profile_images/1316533654642995201/4ylW07tY_normal.jpg "" height=""52""></img>"
"2883216219","gabrielamlena","HCDN","HCDN_JXC_db"," ","TODXS","JUNTOS POR EL CAMBIO","UCR","Mamá de Santi. Diputada Nacional por @juntoscambioar (2019-2023) 🇵🇱 Orgullosamente entrerriana y chajariense ❤","http://pbs.twimg.com/profile_images/1337127505065635840/LG7J4iGF_normal.jpg","Gabriela Lena","3657","<img src="" http://pbs.twimg.com/profile_images/1337127505065635840/LG7J4iGF_normal.jpg "" height=""52""></img>"
"293680137","CTAok","OTRXS","OTRXS_db"," ","TODXS",NA,NA,"Central de Trabajadores de la Argentina. Nacida en 1991. Representa desocupados, organizaciones territoriales y sindicatos. @HugoYasky, Secretario General.","http://pbs.twimg.com/profile_images/710944923990794240/58rluSJO_normal.jpg","CTA","43089","<img src="" http://pbs.twimg.com/profile_images/710944923990794240/58rluSJO_normal.jpg "" height=""52""></img>"
